reut2-005.sgm, SALOMON RAISES CATERPILLAR &lt;CAT> OPINION, Salomon Brothers Inc said it raisedits opinion on Caterpillar Inc's stock to an aggressive buyfrom a hold because of a brighter earnings outlook for 1988.    Salomon analyst David Sutliff said in a statement he sees1988 earnings of 3.35 dlrs a share, up from an earlier forecastof three dlrs for the year. The outlook for 1987 remains at2.50 dlrs to three dlrs.    Caterpillar's stock was down 1/2 points at 46-1/4.    "Although earnings will be poor for the next two quarters,we believe that profits could begin to improve in the secondhalf - perhaps significantly - and should surge sharply through1988 and 1989," he said.    Sutliff said improved results should come from four factors- higher prices, improved market share, reduced costs, andimproved demand.    The higher prices will stick because its Japanesecompetitor, Komatsu, has had to raise prices because of theincreased value of the yen, he said. Reuter&#3;
reut2-005.sgm, ROCKWOOD HOLDING CO &lt;RKWD> 4TH QTR NET, Shr profit 78 cts vs loss 38 cts    Net profit 3,108,000 vs loss 1,510,000    Revs 35.5 mln vs 47.1 mln    Year    Shr profit 2.42 dlrs vs loss 2.01 dlrs    Net profit 9.6 mln vs loss eight mln    Revs 157.2 mln vs 182.2 mln    NOTE: Includes extraordinary gains of 22 cts per share and36 cts in the fourth quarter and 1986, respectively. Reuter&#3;
reut2-005.sgm, CANADA PRIME MINISTER SAYS A MAJOR TRADE DEAL EMERGING WITH U.S., 
reut2-005.sgm, FORUM &lt;FOUR> ENDS BEVERLY &lt;BEV> PURCHASE DEAL, Forum Group Inc said it hasterminated its agreement in principle to buy eight retirementliving centers in six states from Beverly Enterprises due to afailure to reach a satisfacotry definitive agreement. Reuter&#3;
reut2-005.sgm, FDA EXPERT PANEL VOTES TO RECOMMEND APPROVAL OF UPJOHN'S ROGAINE BALDNESS DRUG, 
reut2-005.sgm, U.K. AIRPORT AUTHORITY TO BE PRIVATISED IN SUMMER, formerly theBritish Airports Authority - is to be privatised in June orJuly of this year, Transport Secretary John Moore toldParliament.    He said BAA's 7,000 employees would each be given freeshares in BAA worth a nominal 100 stg. Employees would alsoreceive two free shares for each purchased, up to a maximum of400 stg worth of free shares.    BAA runs London's Heathrow and Gatwick airports, Stanstedand the Scottish airports. The flotation is to be managed by&lt;Country Bank Ltd>. Private studies have put total proceeds ofthe BAA sell-off at just over one billion stg, analysts said. Reuter&#3;
reut2-005.sgm, U.K. BANKING HEAD RESUMES ATTACK ON CITY PREDATORS, The Governor of the Bank of England,Robin Leigh-Pemberton, repeated his criticism of Citypredators, describing them as "thoroughly irresponsible."    "I have been concerned when predators have sought to use aminority shareholding to unsettle a perfectly well-managedcompany and to create an atmosphere in which a bid becomesdaily expected," he said in a speech to the Industrial Society.    "Such activity can amount to a thoroughly irresponsibleexercise of shareholder power, and an abuse of the arrangementswe have for the protection of shareholders' interests," he said.    Leigh-Pemberton was resuming a theme he developed in aspeech last week, when he attacked the practice of "putting acompany into play."    This is when predators use a minority shareholding to forcea company's management into action which will raise thecompany's share price. The predator then withdraws, takingsubstantial profits.    In today's speech, Leigh-Pemberton said it was hard to findthe right tightrope to walk between intervention and adherenceto a free market philosophy. REUTER&#3;
reut2-005.sgm, SOME 7,000 MINERS GO ON STRIKE IN SOUTH AFRICA, Some 7,000 black miners went onstrike at South African gold and coal mines, the National Unionof Mineworkers (NUM) said.    A NUM spokesman said 6,000 workers began an undergroundsit-in at the Grootvlei gold mine, owned by General UnionMining Corp, to protest the transfer of colleagues to differentjobs.   He said about 1,000 employees of Anglo American Corp's NewVaal Colliery also downed tools but the reason for the stoppagewas not immediately clear. Officials of the two companies werenot available for comment and the NUM said it was trying tostart negotiations with management. Reuter&#3;
reut2-005.sgm, CONSUL RESTAURANT &lt;CNSL> IN EXCHANGE OFFER, Consul Restaurant Corp said it beganan exchange offer for its 13 pct convertible debentures due1992 with an aggregate principal amount of 17.5 mln dlrs.    Consul officials told an analysts meeting that in returnfor each 1,000 dlr face value of the bonds tendered, investorswill receive 10 shares of preferred stock convertible after Dec1, 1987, into 500 shares of common. The company said the valuerepresents a substantial premium over the debentures' marketvalue, which traded at 410 dlrs per 1,000 dlr face amount onMarch 13.    Consul said the debt was taken on to finance expansion.    James Crivits, Consul chairman, said debt service on theoutstanding debentures has cost the company 55 cts a share perquarter and cut deeply into the company's profitability.    For the year ended May 31, 1986, the company reported a netloss of 1.12 dlr per share or 5.3 mln dlrs on revenues of 77.6mln dlrs.    Crivits said the company will report an improved but stillunprofitable third quarter ended February 28, compared to aloss of 22 cts a share in the year-ago thrid quarter. He saidcurrent third quarter results would be similar to 1987'ssecond quarter's loss of 12 cts per share.    Crivits said the company will not produce a gain in thefourth quarter or the full year, and said there will be a writeoff in the fourth quarter for the debenture exchange offer. Hewould not specify the amount of the write off.    Robert Lamp, Consul's chief financial officer, said thecompany needs to have at least 90 pct of the bonds exchanged inthe transaction to report a profit in the first quarter offiscal 1988. Lamp said that if the exchange is successful, thecompany will report profits much higher than the three cents ashare reported in the first quarter of fiscal 1987.    The Minneapolis-based company, which it said is thenation's largest franchisee of Chi-Chi's family-style Mexicanrestaurants, said it had the planned to expand to 80 units, buthad to abandon the effort, leaving 38 units in operation.    The company also said the restaurants are profitable, withprofit margins increasing over last year. Reuter&#3;
reut2-005.sgm, FBX CORP &lt;FBXC> YEAR NOV 30 NET, Shr 11 cts vs three cts    Net 313,000 vs 80,000    Revs 12.5 mln vs 11.3 mln Reuter&#3;
reut2-005.sgm, &lt;HOECHST AG> UNIT TO RAISE 500 MLN DLRS, &lt;Hoechst AG's> Hoechst Celanese Corpsubsidiary said it plans to raise about 500 mln dlrs in U.S.capital markets in three to four months.    Company officials, at a press conference, said the moneywould be raised through the sale of debentures, adding thesesecurities are expected to be registered with the Securitiesand Exchange Commission following Standard and Poor's Corp'srating of the company's debt next week.    Officials said most of the funds raised will be used to paydown 600 mln dlrs of bridge loans taken out last month whenAmerican Hoechst bought Celanese for 2.8 billion dlrs.    The officals said Hoechst Celenese's 1987 capital spendingof over 200 mln dlrs will be funded from internally generatedcash. They pointed out this is little changed from the combinedspending of American Hoechst and Celanese Corp in 1986. Reuter&#3;
reut2-005.sgm, U.S. CAPACITY USE RATE 79.8 PCT IN FEBRUARY, U.S. factories, mines and utilitiesoperated at 79.8 pct of capacity in February, compared with arevised 79.6 pct in January and December, the Federal reserveBoard said.    The Fed previously said the rate was 79.7 pct in Januaryand 79.5 pct in December.    A surge in automobile assemblies in February and a gain inprimary metals production helped raise manufacturing to 80.1pct capacity from 79.9 pct in January.    Durables manufacturing increased to 76.8 pct last monthfrom 76.3 pct in January, the Fed said.    Nondurable manufacturing eased to 85.2 pct of capacity usefrom 85.4 pct in January.    Last month's rate was down from 80.2 pct in February, 1986.    Fabricated metals increased to 81.4 pct in February from81.2 pct in January, while motor vehicles and parts jumped to83.6 pct from 80.0 in January.    Primary metals rose to 67.7 pct from 66.7 pct in January.    Petroleum products fell to 92.5 pct in February from 94.5pct in January.    Capacity utilization for mining rose to 75.3 pct inFebruary from 75.1 pct in January, but was below the February1986 rate of 79.4 pct, the Fed said.    The use rate for utilities was up to 80.8 pct last monthfrom 80.4 pct in January.    Producers of industrial materials operated at 78.9 pct ofcapacity, the same as in January and December, but down fromthe February 1986 rate of 79.6 pct.    The Fed said the decline in energy materials use anddurables goods materials were the reason for the decline overthe past year for producers of industrial materials. Reuter&#3;
reut2-005.sgm, FDA PANEL BACKS UPJOHN &lt;UPJ> BALDNESS DRUG, The federal Food and DrugAdministration's Dermatologic Drugs Advisory Committee votedunanimously that Upjohn Co's Rogaine baldness drug was safe andeffective.    The panel recommended that the FDA approve Rogaine formarketing in the United States, so long as accompanyingpackaging and promotional materials disclose that the producthas only limited effect on male pattern baldness.    The five outside experts attending today's FDA committeemeeting seemed less concerned about Rogaine's safety after anoutside consultant told them the drug "appears to be quite safein the normal male population."    The consultant, Ohio State University Professor of MedicineCarl Leier, said Rogaine's side effects were minimal, based ona study of 10,000 individuals who have been getting the drug inCanada, where it was approved for marketing last year.    "The Canadian record is quite a good one in terms of sideeffects," Leier said.    The experts urged the FDA to require a warning in thedrug's packaging that patients be monitored for heart effectswhile taking the drug, such as irregular heart beats, changesin heart rate, palpitations and fluid retention in the body.    Rogaine, whose chemical name is minoxidil, has already beenapproved by the FDA when taken orally as a high blood pressuredrug.    But Upjohn is now seeking agency approval of it as a malebaldness treatment when put directly on the skin in liquidform.    Upjohn has previously claimed that, when applied to thescalp, too little of Rogaine was absorbed into the bloodstreamto affect the heart.    But panel members concluded that the amount absorbedmerited physician monitoring of patients taking the drug.    Under questioning by panel members, Upjohn official RichardDe Villez acknowledged the drug in clinical trials producedmoderate hair growth on the crown of the head in only about 40pct after 12 months.    He also acknowledged discontinuing treatment would make thenew hair fall out.    "The Upjohn problem is that they have a tremendous placeboeffect," panel member Paul Bergstresser of the University ofTexas told the meeting.    He said patients administered a placebo during clinicaltrials typically had about half as much new hair growth as didindividuals treated with Rogaine.    As a result, it may take patients eight-12 months beforethey can tell whether thay are benefiting from the drug, hesaid.    In Canada, a year's treatment costs about 550-640 dlrs(U.S.).    An Upjohn official said no price would be set for the drugin the U.S. market until it was approved for sale.    During trials, the drug was found to have a bizarre sideeffect on some individuals: It caused a state of sexualdysfunction known as "exagerrated erection."    Stewart Ehrreich, a former FDA official who conducted asafety review of Rogaine before leaving the agency, saidresearchers had found a number of cases of patients who hadexagerrated erections as a result of the drug.    He said this was a common effect for drugs of the sameclass as Rogaine, called vaso-dilators.    FDA officials said they could make no prediction on whenRogaine might be approved for marketing.    Following the vote, panel member Dr. Robert Stern, a Bostondermatologist, said Upjohn statistics had exaggerated theeffect of the drug.    He said "about one in five will have a substantial clinicaleffect," which he defined as a significant growth of new hairthat made the patient actually look better.    He urged insurance companies not to cover the cost ofRogaine treatment in order to preserve scarce medical fundresources.    "I would hope that insurance companies will take a strongline that this is not a product we will reimburse for," Sterntold reporters.    "I think this is a drug that has some application for somepeople, and I think some people will find it worth the expense,"he said.    But he said individuals should be required to pay for thetreatment out of their personal funds.    Stern estimated more than 100,000 American men are alreadyusing minoxidil on their scalps, outside the law, by grindingup the blood pressure pill and dissolving in a solvent. Reuter&#3;
reut2-005.sgm, UNION VOTES TO STRIKE DAKOTA CITY IBP PLANT, The United Food and Commercial Workersunion, Local 222 said its members voted Sunday to strike theIowa Beef Processors Inc Dakota City, Neb., plant, effectiveTuesday.    The company said it submitted its latest offer to the unionat the same time announcing that on Tuesday it would end alockout that started December 14.    Union members unanimously rejected the latest company offerthat was submitted to the union late last week, UFCW unionspokesman Allen Zack said. Reuter&#3;
reut2-005.sgm, TORONTO SUN EXAMINING POSSIBLE U.K. TABLOID, &lt;Toronto Sun Publishing Corp> said itwas examining an idea for a new tabloid newspaper in Britainafter being being approached about the concept by a person inEngland it declined to indentify.    "We were talking to this individual and offered to help himin effect formulate his concept and that is about as far as ithas gone," Toronto Sun Publishing vice-president of financeBruce Jackson said in reply to a query.    "We have not decided anything," Jackson added. "It has notbeen brought to the board of directors for any kind of approvalor heavy discussion."    Jackson said that Toronto Sun recently produced a dummynewspaper for the individual to use in testing possible Britishmarket reaction. Toronto Sun publishes tabloids in Toronto,Edmonton and Calgary, Alberta and the Houston Post.    Asked about possible financial or editorial support byToronto Sun, Jackson replied: "It is far too premature todiscuss anything like that." He said further developments wereunlikely to unfold for "at least a month."    Jackson described the British tabloid market as "verycompetitive, but it is a very large market as well. It mostlikely doesn't take a large market share to be profitable thereas long as you find the right niche."    He said Toronto Sun is approached almost every month aboutideas for starting newspapers, mostly in North America, "as theToronto Sun is known to be a newspaper group that has startedpapers.    "Unfortunately, this one leaked out and it probablyattracted a little more attention than it really deserves atthis point," Jackson said.    Toronto Sun recently dropped plans to start a secondEnglish language newspaper in Montreal, citing a study thatindicated the lack of a sufficient advertising base for such apaper. Reuter&#3;
reut2-005.sgm, INTEGRATED GENERICS &lt;IGN> UNIT TO GO PUBLIC, Integrated Generics Inc said itswholly-owned A.N.D.A. Development corp Subsidiary has signed aletter of intent with underwriters R.F. Lafferty and Co Inc andS.J. Bayern and Co Inc to raise three mln dlrs through a unitoffering.    The company said each unit would consist of two commonshares priced at about five dlrs each and a warrant to buyanother share at 6.50 dlrs.  Integrated said it would retain acontrolling interest.    Integrated said proceeds would be used to finance thedevelopment of prescription drugs on which patents expire. Reuter&#3;
reut2-005.sgm,  Balladur maintains 1987 2.5 pct inflation target after February 3.4 pct year-on-year, 
reut2-005.sgm, CSCE TO PUT ADDITIONAL MARGIN ON JULY COCOA, A 250 dlr spot charge will be added tothe New York cocoa futures, July delivery, contract startingWednesday, March 18, the Coffee, Sugar and Cocoa Exchange said.    The March delivery ceases trading March 17, making May andJuly the two nearby unlimited positions. Previously, March andMay were unlimited.    The margin requirement for a May or July position will be1,000 dlrs--750 dlrs original margin plus 250 dlrs spot fee. Reuter&#3;
reut2-005.sgm, &lt;COOPER CANADA LTD> YEAR NET, Shr 23 cts vs 42 cts    Net 1,387,000 vs 2,532,000    Revs 80.5 mln vs 82.6 mln Reuter&#3;
reut2-005.sgm, MEDIA GENERAL &lt;MEGA> FEBRUARY REVENUES RISE, Media General Inc said itsFebruary revenues were 53.1 mln dlrs, up from 49.1 mln dlrs ayear before.    It said newspaper revenues rose to 21.3 mln dlrs from 20.2mln dlrs, newsprint to 14.6 mln dlrs from 14.5 mln dlrs,broadcast 14.6 mln dlrs from 11.5 mln dlrs and others 3,631,000dlrs from 3,621,000 dlrs.  Intercompany sales of 1,021,000dlrs, up from 752,000 dlrs, were included.    Media General said year-to-date revenues rose to 104.0 mlndlrs from 95.9 mln dlrs a year before.    The company said year-to-date newspaper revenues were 41.7mln dlrs, up from 39.8 mln dlrs, newsprint 29.9 mln dlrs, upfrom 28.0 mln and broadcast 27.5 mln dlrs, up from 21.2 mlndlrs, while other revenues fell to 6,896,000 dlrs from8,566,000 dlrs.  Intercompany sales rose to 2,034,000 dlrs from1,639,000 dlrs. Reuter&#3;
reut2-005.sgm, TAB PRODUCTS CO &lt;TBP> 3RD QTR FEB 28 NET, Shr 27 cts vs 22 cts    Net 1,866,000 vs 1,476,000    Revs 33.0 mln vs 30.3 mln    Nine Mths    Shr 71 cts vs 57 cts    Net 4,828,000 vs 3,857,000    Revs 92.0 mln vs 89.0 mln Reuter&#3;
reut2-005.sgm, MARKEL CORP &lt;MAKL> 4TH QTR NET, Shr 32 cts vs 18 cts    Net 1,200,466 vs 545,670    Revs 8.2 mln vs 6.4 mln    Year    Shr 1.52 dlrs vs 27 cts    Net 4,972,683 vs 1,046,460    Revs 33.3 mln vs 23 mln Reuter&#3;
reut2-005.sgm, SCIENCE ACCESSORIES CORP &lt;SEAS> 1ST QTR NET, Qtr ends Jan 31    Shr two cts vs two cts    Net 78,537 vs 72,364    Revs 626,942 vs 640,030 Reuter&#3;
reut2-005.sgm, WORLDGROUP &lt;TOURA> SUED BY TRAVEL AGENCIES, Worldgroup Cos Inc said it wassued by two companies operating three franchised travelagencies for violating franchise and trademark agreements.    The suit, filed in U.S. District Court for the westerndistrict of Missouri, seeks 385,000 dlrs for losses and almost9.2 mln dlrs in additional damages.    The suit alleges the sale of the franchises by IT FinancialCorp of Tulsa to International Tours Inc, a Worldgroup unit,violated franchise, trademark and other agreements. It alsoclaims the defendants have conspired to restrain trade andviolated federal racketeering laws, the company said.    Worldgroup said the claims are unfounded and that it plansto defend itself vigorously.    In addition to Worldgroup and IT Financial, K mart Corp&lt;KM> was named as a defendant, Worldgroup said. Worldgroup hasagreements with K mart to market travel services. Reuter&#3;
reut2-005.sgm,  French adjusted February trade deficit 400 mln francs vs January deficit 2.5 billion, 
reut2-005.sgm, BIFFEX MEMBERS TO BALLOT ON MERGER, Members of the Baltic InternationalFreight Futures Exchange (BIFFEX) are to be balloted at the endof this week on whether it will merge with the London CommodityExchange or come under a new umbrella of Baltic futuresexchanges, a BIFFEX official said.    The final decision will be left with the BIFFEX board,which will meet at the end of this month, he said.    Last week three exchanges currently trading on the BalticExchange, the London Potato Futures Association, the GAFTA SoyaBean Meal Futures Association and the London Meat FuturesExchange, instructed legal advisers to implement a merger. Reuter&#3;
reut2-005.sgm, MACHINE TECHNOLOGY &lt;MTEC> SEES 2ND QTR LOSS, Machine Technology Inc said itexpects to report a second quarter loss of 13 to 17 cts pershare on sales of about 4,400,000 dlrs.    A year earlier, it lost 139,000 dlrs or three cts per shareon sales of 4,271,000 dlrs.    The company said it booked over six mln dlrs in the quarterand its backlog has risen 35 pct since the end of its fiscalyear, leading it to expect improved results in the second half. Reuter&#3;
reut2-005.sgm, DOCUGRAPHIX INC &lt;DOCX> 3RD QTR JAN 31 LOSS, Shr loss six cts vs loss 18 cts    Net loss 31,896 vs loss 753,518    Revs 840,075 vs 716,361    Avg shrs 5.45 mln vs 4.17 mln    Nine mths    Shr loss 25 cts vs loss 55 cts    Net loss 1,271,972 vs loss 2,115,662    Revs 2,071,676 vs 1,933,562    Avg shrs 5.02 mln vs 3.85 mln Reuter&#3;
reut2-005.sgm, NBD BANCORP &lt;NBD> REGULAR DIVIDEND SET, Qtly div 30 cts vs 30 cts previously    Pay May 11    Record April Nine Reuter&#3;
reut2-005.sgm, EDWARD HINES LUMBER NET REALIZABLE VALUE SET, Edward Hines Lumber Co, which is in theprocess of complete liquidation, said the estimated netrealizable value of its assets as of Dec 31, 1986 was four dlrsa share.    It said this is the same estimated per share valueannounced earlier in 1986.    The company said total liquidation distributions so far areslightly in excess of 40 dlrs a share. Reuter&#3;
reut2-005.sgm, CHEYENNE SOFTWARE &lt;CHEY> TO ISSUE NEWS RELEASE, Cheyenne Software Inc, whose stockhas been halted on NASDAQ, said it will issue a newsrelease soon.    The company declined to comment on the nature of the newsrelease. Reuter&#3;
reut2-005.sgm, TRIANGLE MICROWAVE &lt;TRMW> IN TALKS ON BUYOUT, Triangle Microwave Inc saidit is involved in talks on its possible purchase by a"substantial U.S. company" it did not identify.    Triangle said no agreement has yet been reached and therecan be no assurance that one will be reached. Any acquisitioonwould be subject to approval by its shareholders and toregulatory filings, it said.    Triangle Microwave makes microwave system components andhad earnings for the first half ended January 31 of 1,055,000dlrs on sales of 7,292,000 dlrs, up from earnings of 763,000dlrs on sales of 6,034,000 dlrs a year before. Reuter&#3;
reut2-005.sgm, YEUTTER REPEATS RETALIATION THREAT ON EC OIL TAX, U.S. Trade Representative ClaytonYeutter said the United States will retaliate if the EuropeanCommunity adopts a proposed tax on vegetable oils, but he didnot say what EC products would be singled-out for reprisal.    Speaking to the National Grain and Feed Association (NGFA)convention here, Yeutter said he is "cautiously optimistic" thecontroversial oils tax proposal will be rejected by the ECCouncil of Ministers.    Yeutter said the proposed tax is a "flagrant violation ofthe spirit of GATT" because it would imperil the zero bindingduty on U.S. exports of soybeans to Europe.    He said the Reagan administration has yet to decide on aretaliation list. The administration would not reveal aretaliation list unless the EC approved the proposal, he said. Reuter&#3;
reut2-005.sgm, CANADA'S MULRONEY SAYS U.S. TRADE DEAL NEARS, Prime Minister Brian Mulroney said"significant progress" was being made in trade talks with theUnited States and a profile of a major deal was emerging.    Opening a debate on free trade in the House of Commons,Mulroney said an accord would create thousands of jobs inCanada and bring greater economic prosperity to both countries.    Mulroney, who offered few new details of the talks, saidthat while the negotiations were risky and difficult, "aprofile of a major trade deal is now emerging."  In a 50-minute address, Mulroney made an often passionatedefense of the initiative that he said would give poorer areasof the country a major economic boost.    "Because of our trading patterns over a period of decades,we are in the process of building two Canadas -- one that isrich and promising, one that is under-developed andunder-employed," said Mulroney.    "What we want is to make sure Newfoundlanders and BritishColumbians and Albertans and others, that they get theirchance. They must be given the opportunity to trade their wayto prosperity."    Few detials have been released on the trade talks whichwere launched nearly two years ago between the two nations thatare each others most important trading partners.    Recent published reports in Canada, quoting senior tradesources, said the countries were close to reaching a trade dealand it will involve eliminating border trariffs and manynon-tariff barriers over the next 10 to 12 years.    It has been reported a key stumbling block in the talks isa Canadian proposal to find a new way to settle trade disputes,something that would give Canada protection from Washington'stough trade remedy laws.    But Mulroney, sharply critical of protectionist sentimentin the U.S, said Canada was a "fair trader" and denied thegovernment was pursuing the deal to win unfair access to theAmerican market.    He said a trade deal must bring benefits to both sides.    "We recognize a good deal must be a fair deal, one that isfair to both sides," Mulroney said. Reuter&#3;
reut2-005.sgm, FRANCE REDUCES TRADE DEFICIT IN FEBRUARY, France posted a seasonally adjusted tradedeficit of 400 mln francs in February after a 2.5 billion francdeficit in January, the Finance Ministry said.    For the first two months of this year the trade deficit, ona seasonally adjusted basis, was 2.9 billion francs.    Unadjusted, the February deficit was 2.4 billion francs andthe two-month cumulative deficit 8.1 billion, the ministry saidin a statement.    The Ministry said February exports totalled 73.8 billionfrancs, an 8.9 pct increase on January, while imports totalled74.3 billion francs, an increase of 5.8 pct.    Farm and food trade showed a two billion franc surplusafter a surplus of 2.4 billion in January.    The energy deficit was reduced to 6.5 billion francs fromeight billion in January, while industrial trade showed asurplus of 1.4 billion francs against only 800 mln francs inJanuary. REUTER&#3;
reut2-005.sgm, NYFE SEAT SELLS FOR 200 DLRS, The New York Stock Exchange said aseat sold on the New York Futures Exchange for 200 dlrs,unchanged from the previous sale on March 13.    It also said a second seat sold on the NYFE for 100 dlrs,down 100 dlrs from the previous sale.    The current bid is for 100 dlrs and the offer is for 300dlrs. Reuter&#3;
reut2-005.sgm, NAVISTAR RECALLING 52,000 TRUCKS AND BUSES, 
reut2-005.sgm, NCR &lt;NCR> SEES GOOD CHANCE FOR RECORD YEAR NET, NCR Corp is very optimistic that it willpost record revenues and profits for 1987, Charles E. Exley Jr,chairman and president, said.    "Much of our considerable optimism about the future isbased on the strength of a continuing flow of new products,"Exley told a meeting of securities analysts. "Our currentposition is the strongest in modern NCR history withnew-generation offerings deliverable in every major categorythis year."    For 1986, NCR's earnings rose nine pct, to 3.42 dlrs ashare, on sales that increased 13 pct, to 4.9 billion dlrs.    During the balance of 1987, Exley said NCR will pay closeattention to increasing its penetration of major accounts,expanding its third-party distribution channels and continuingits introduction of new products.    "In 1986, new products introduced within the proceding 36months accounted for more than 65 pct of our major equipmentorder activity," he said.    "At the end of two months," he added," I can say we are offto a good start" for 1987. Reuter&#3;
reut2-005.sgm, DESJARDINS GROUP CONSIDERING SHARE OFFERING, &lt;Desjardins Group>, the Quebec creditunion organization with 30 billion dlrs in assets, needs a newstructure to raise capital and compete outside of Quebec and isconsidering a share issue, president Claude Beland said.    Beland said the group is considering forming a holdingcompany which would raise capital by issuing preferred,non-voting shares.    "If we want to expand we have to look into other markets,"Beland said in an interview. "Right now we have manyopportunities but we don't have the tools to react properly,"he said.    The co-operative organization, which was founded in 1900,said it accounts for 38 pct of Quebec consumer loans, 50 pct ofmortgage loans, and 18 pct of commercial loans in the province.It said it also controls Quebec's largest life insurancecompany.            Reuter&#3;
reut2-005.sgm, FIAT CONVERTIBLE BOND OPTION UNDER STUDY, Sources close to the Italian state creditinstitution (Istituto Mobiliare Italiano - IMI) said aconvertible bond issue was one of the possibilities beingstudied to facilitate market absorption of Fiat shares soldlast year by Libya and still in the hands of banks.    The sources could give no further details of the optionsunder study.    A Fiat spokesman contacted by Reuters said the company hadno comment to make on the possibility of a convertible bondissue, saying any decision to be taken "did not depend on Fiat."    Italian press reports that a bond issue was under studypushed Fiat's shares higher on the Milan bourse today.    The company's ordinary shares closed in Milan today at12,540 lire in Milan today, up from a closing 12,195 Friday.    Fiat preference shares and savings (non-voting) sharesgained even more strongly, closing at 7,740 and 7,841 lirerespectively against 7,353 and 7,600 Friday.    Bourse dealers say the fall in value of Fiat stock over thelast six months partly reflects selling by foreign operators ofshares acquired as a result of the 2.1 billion dlr equity offerafter Libya sold its minority stake last September.    On September 23, 1986, the day Fiat announced it hadreached an agreement under which Libya would sell its 15 pctstake, Fiat shares closed in Milan at 16,600 lire. Since then,the trend has been down.    Last September's share offer, which triggered criticism byunderwriters about the handling of the sale, opened at asubstantial discount to its offer price, resulting in lossesfor holders of the shares.    Some analysts have said the size of offer was too big forthe market to handle efficiently. REUTER&#3;
reut2-005.sgm, AEROSPATIALE STUDYING HIGH-SPEED AIRLINER, France's state-owned Aerospatiale isworking on designs for a hypersonic plane to fly 150 passengersat five times the speed of sound, and plans to unveil computerstudies at the Paris air show in June, a company spokesmansaid.    The plane, which is similar in concept to the OrientExpress project announced by President Reagan last year, wouldhave four ram-jet motors, lacking the moving parts ofconventional turbo-jet engines, and each having 30 tonnes ofthrust.    It would cruise at an altitude of up to 30,000 metres,around three times higher than conventional aircraft and nearlytwice as high as the Anglo-French Concorde supersonic jet.    With a range of 12,000 km it would be capable of flyingfrom Paris to New York in one hour, compared with three hourstaken by Concorde, and Paris to Tokyo in two hours.    The aircraft could reach speeds in excess of 5,000 km anhour.    The Aerospatiale spokesman said its research scientists hadbeen working on the project for about two years, drawing on theexperience it gained from Concorde as well as experience inheat-resistant materials needed on high-speed aircraft which ithas developed from building French nuclear missiles. Reuter&#3;
